 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950101_V01.DAT;2
         FIFO mode is OFF    TGS mode is ON       Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1         O6         07 
 1995  22 18:46:54          0.00       0.00       0.01       0.00       0.01       0.03      25.39      29.20      19.68       0.00       0.00       0.00
 1995  22 19:19:05          0.00       0.00       0.01       0.00       0.00       0.03      25.36      29.11      19.55       0.00       0.00       0.00
 1995  22 19:51:17          0.00       0.00       0.01       0.00       0.00       0.04      25.36      29.14      19.25       0.00       0.00       0.00
 1995  22 20:23:28          0.00       0.00       0.01       0.00       0.00       0.03      25.07      28.79      19.69       0.00       0.00       0.00
 1995  22 20:55:39          0.00       0.00       0.01       0.00       0.00       0.03      25.14      28.36      19.83       0.00       0.00       0.00
 1995  22 21:27:51          0.00       0.00       0.01       0.00       0.00       0.02      25.44      28.39      19.81       0.00       0.00       0.00
 1995  22 22:00:02          0.00       0.00       0.02       0.00       0.00       0.04      25.62      28.37      19.71       0.00       0.00       0.00
 1995  22 22:32:14          0.00       0.00       0.00       0.00       0.00       0.03      25.36      29.01      19.70       0.00       0.00       0.00
 1995  22 23:04:25          0.00       0.00       0.00       0.00       0.00       0.03      25.20      29.08      20.12       0.00       0.00       0.00
 1995  22 23:49:29          0.00       0.00       0.00       0.00       0.00       0.04      25.50      29.19      19.81       0.00       0.00       0.00
 1995  23  0:31:21          0.00       0.00       0.01       0.00       0.00       0.04      25.56      29.06      19.83       0.00       0.00       0.00
 1995  23  1:03:32          0.00       0.00       0.01       0.00       0.00       0.05      25.47      29.30      19.73       0.00       0.00       0.00
 1995  23  1:35:43          0.00       0.00       0.01       0.00       0.01       0.05      25.46      29.81      19.78       0.00       0.00       0.00
 1995  23  2:07:55          0.00       0.00       0.01       0.00       0.01       0.05      25.51      29.74      19.56       0.00       0.00       0.00
 1995  23  2:40:06          0.00       0.00       0.01       0.00       0.01       0.05      25.17      29.43      20.20       0.00       0.00       0.00
 1995  23  3:12:18          0.00       0.00       0.00       0.00       0.00       0.05      25.43      29.27      19.94       0.00       0.00       0.00
 1995  23  3:44:29          0.00       0.00       0.00       0.00       0.00       0.04      24.97      28.86      20.06       0.00       0.00       0.00
 1995  23  4:16:40          0.00       0.00       0.01       0.00       0.01       0.04      25.78      29.46      19.92       0.00       0.00       0.00
 1995  23  4:48:52          0.02       0.00       0.01       0.00       0.00       0.06      25.86      29.36      19.79       0.00       0.00       0.00
 1995  23  5:21:04          0.01       0.01       0.01       0.00       0.00       0.06      25.49      29.63      19.95       0.00       0.00       0.00
 1995  23  5:53:15          0.01       0.00       0.01       0.00       0.00       0.07      25.41      29.37      19.79       0.00       0.00       0.00
 1995  23  6:25:27          0.04       0.01       0.01       0.00       0.00       0.09      26.28      29.34      19.86       0.00       0.00       0.00
 1995  23  6:57:38          0.04       0.01       0.01       0.00       0.01       0.09      26.16      29.37      19.58       0.00       0.00       0.00
 1995  23  7:29:50          0.03       0.01       0.01       0.00       0.00       0.07      25.77      29.21      19.91       0.00       0.00       0.00
 1995  23  8:02:01          0.01       0.00       0.00       0.00       0.00       0.04      25.45      28.78      19.87       0.00       0.00       0.00
 1995  23  8:34:12          0.01       0.01       0.00       0.00       0.00       0.04      25.78      28.66      19.72       0.00       0.00       0.00
 1995  23  9:06:24          0.00       0.00       0.01       0.00       0.00       0.04      25.56      28.60      19.93       0.00       0.00       0.00
 1995  23  9:38:35          0.00       0.00       0.01       0.00       0.00       0.04      25.38      28.84      19.94       0.00       0.00       0.00
 1995  23 10:10:47          0.00       0.00       0.01       0.00       0.00       0.03      25.61      28.72      19.73       0.00       0.00       0.00
 1995  23 10:42:58          0.00       0.00       0.00       0.00       0.00       0.02      25.20      28.79      19.83       0.00       0.00       0.00
 1995  23 11:15:09          0.03       0.01       0.00       0.00       0.01       0.06      26.27      28.34      19.76       0.00       0.00       0.00
 1995  23 11:47:21          0.00       0.00       0.01       0.00       0.00       0.02      25.90      28.53      19.60       0.00       0.00       0.00
 1995  23 12:19:33          0.00       0.00       0.01       0.00       0.00       0.03      25.15      28.86      19.69       0.00       0.00       0.00
 1995  23 12:51:44          0.00       0.00       0.00       0.00       0.00       0.02      25.59      28.66      19.68       0.00       0.00       0.00
 1995  23 13:23:56          0.00       0.00       0.01       0.00       0.00       0.02      25.53      28.80      20.05       0.00       0.00       0.00
 1995  23 13:56:07          0.00       0.00       0.01       0.00       0.00       0.03      25.14      28.97      20.07       0.00       0.00       0.00
 1995  23 14:28:19          0.00       0.00       0.01       0.00       0.00       0.02      25.33      28.15      19.75       0.00       0.00       0.00
 1995  23 15:00:30          0.00       0.00       0.01       0.00       0.00       0.02      25.49      28.36      19.93       0.00       0.00       0.00
 1995  23 15:32:41          0.00       0.00       0.01       0.00       0.00       0.03      24.78      28.57      19.34       0.00       0.00       0.00
 1995  23 16:04:53          0.00       0.00       0.01       0.00       0.00       0.02      24.96      28.69      19.78       0.00       0.00       0.00
 1995  23 16:37:04          0.00       0.00       0.01       0.00       0.00       0.02      25.61      28.59      19.85       0.00       0.00       0.00
 1995  23 17:09:16          0.00       0.00       0.01       0.00       0.00       0.02      25.41      28.78      19.76       0.00       0.00       0.00
 1995  23 17:41:28          0.00       0.00       0.00       0.00       0.00       0.03      25.21      28.68      20.18       0.00       0.00       0.00
 1995  23 18:13:39          0.00       0.00       0.00       0.00       0.00       0.02      25.33      28.68      19.52       0.00       0.00       0.00
 1995  23 18:45:51          0.00       0.00       0.00       0.00       0.00       0.01      25.51      28.46      19.57       0.00       0.00       0.00
 1995  23 19:18:02          0.00       0.00       0.00       0.00       0.00       0.01      25.38      28.81      19.93       0.00       0.00       0.00
 1995  23 19:50:13          0.00       0.00       0.00       0.00       0.00       0.01      25.73      28.30      19.60       0.00       0.00       0.00
 1995  23 20:22:25          0.00       0.00       0.01       0.00       0.00       0.02      25.60      28.25      19.75       0.00       0.00       0.00
 1995  23 20:54:36          0.01       0.00       0.01       0.00       0.00       0.02      25.49      28.56      19.53       0.00       0.00       0.00
 1995  23 21:26:48          0.00       0.00       0.00       0.00       0.00       0.01      25.82      28.58      19.89       0.00       0.00       0.00
 1995  23 21:58:59          0.00       0.00       0.00       0.00       0.00       0.02      25.38      28.54      19.85       0.00       0.00       0.00
 1995  23 22:31:11          0.00       0.00       0.01       0.00       0.00       0.02      25.49      28.57      19.63       0.00       0.00       0.00
 1995  23 23:03:22          0.01       0.01       0.00       0.00       0.00       0.03      25.52      28.58      20.19       0.00       0.00       0.00
 1995  23 23:35:34          0.04       0.01       0.01       0.00       0.00       0.06      25.86      28.72      20.00       0.00       0.00       0.00
 1995  23 23:51:39          0.04       0.00       0.01       0.00       0.00       0.06      25.59      28.58      20.40       0.00       0.00       0.00
 1995  24  0:30:17          0.05       0.00       0.01       0.00       0.00       0.08      25.41      28.99      20.54       0.00       0.00       0.00
 1995  24  1:02:29          0.02       0.01       0.00       0.00       0.00       0.04      25.61      28.60      20.53       0.00       0.00       0.00
 1995  24  1:34:40          0.09       0.01       0.00       0.00       0.00       0.12      25.77      29.09      20.81       0.00       0.00       0.00
 1995  24  2:06:52          0.02       0.01       0.01       0.00       0.00       0.05      25.39      28.43      20.17       0.00       0.00       0.00
 1995  24  2:39:03          0.01       0.00       0.00       0.00       0.00       0.02      25.56      27.99      19.74       0.00       0.00       0.00
 1995  24  3:11:14          0.00       0.00       0.01       0.00       0.00       0.01      25.44      28.13      20.03       0.00       0.00       0.00
 1995  24  3:43:26          0.03       0.00       0.00       0.00       0.00       0.04      24.54      28.45      19.34       0.00       0.00       0.00
 1995  24  4:15:37          0.11       0.02       0.01       0.00       0.00       0.13      26.58      29.27      20.48       0.00       0.00       0.00
